mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist
af37c51c-0790-4a29-b995-456f98a6b8c9,Vampire Weekend,Vampire Weekend,United States,,rock; american; usa; indie rock; indie; alternative; composer; américain; baroque pop; indie pop; neo-psychedelia; pop rap; afrobeat; indietronica; compositeur; rock and indie,indie; indie rock; indie pop; seen live; alternative,2184031,97255748,FALSE
b7ffd2af-418f-4be2-bdd1-22f8b48613da,Nine Inch Nails,Nine Inch Nails,United States,United States,rock; electronic; synthpop; alternative rock; industrial; industrial rock; creative commons; industrial metal; metal; american; usa; américain; electro-industrial; rock and indie; n3,industrial; industrial rock; rock; alternative; electronic; seen live; alternative rock; metal; industrial metal; experimental; american; NIN; nine inch nails; electronica; 90s; trent reznor; ambient; hard rock; alternative metal; indie; dark; Progressive rock; USA; favorites; Gothic; male vocalists; 80s; 00s; punk; darkwave; ebm,2183077,180102264,FALSE
4d5447d7-c61c-4120-ba1b-d7f471d385b9,John Lennon,John Lennon,United Kingdom,United Kingdom,rock; pop; folk; experimental; british; singer-songwriter; uk; britannique; classic rock; pop rock; english; united kingdom; classic pop and rock; peace; death by murder; death by gun; singer/songwriter; rock & roll; wifebeater; murdered,classic rock; rock; singer-songwriter; british; pop; 70s; john lennon; The Beatles; oldies; 60s; beatles; alternative; male vocalists; folk; political; legend; genius; psychedelic; pop rock; Rock and Roll; indie; liverpool; classic; lennon; UK; acoustic; peace; soft rock; 80s; rock n roll; britpop; Psychedelic Rock; Love; english; favorites; experimental; alternative rock; england; blues; guitar; Dead; piano; easy listening; british invasion,2179477,37233044,FALSE
6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,Lily Allen,Lily Allen,United Kingdom,United Kingdom,synthpop; pop; ska; british; uk; britannique; electropop; dance-pop; english; pop and chart; contemporary r&b; déià - sa fonda august 1998 - and a once for the hp sauce,pop; female vocalists; british; britpop; singer-songwriter; seen live; ska; indie; Lily Allen; alternative; female; ska pop; indie pop; female vocalist; UK; 00s; electropop; english; happy; london; dance; electronic; fun; rock; cute; sexy; alternative pop; brit pop; pop rock; chillout; Love; england; female solo; amazing; cool; female vocals; funny; reggae; british pop; Awesome,2171547,68840145,FALSE
70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,Bruce Springsteen,United States,Jersey; United States,rock; folk; cotm; american; singer-songwriter; usa; americana; américain; pop rock; contemporary folk; heartland rock; classic pop and rock; grammy winner; singer/songwriter; pop/rock,rock; classic rock; singer-songwriter; 80s; folk; seen live; american; americana; Bruce Springsteen; folk rock; male vocalists; 70s; the boss; heartland rock; pop; new jersey; 90s; USA; hard rock; guitar; rock n roll; pop rock; political; legend; 00s; favorites; classic; acoustic; Rock and Roll; springsteen; alternative; folk-rock; blues; oldies; country; bruce; roots rock; alternative rock,2166429,78820430,FALSE
d15721d8-56b4-453d-b506-fc915b14cba2,The Black Keys,The Black Keys,United States,,rock; blues; blues rock; rock and indie; punk blues,blues rock; blues; rock; indie; indie rock,2163819,129480184,FALSE
2e41ae9c-afd2-4f20-8f1e-17281ce9b472,Gwen Stefani,Gwen Stefani,United States,United States,rock; pop; american; new wave; ska punk; electropop; rnb; dance-pop; pop rock; pop rap; pop and chart; united states; no doubt; contemporary r&b,pop; female vocalists; dance; rock; alternative; gwen stefani; Hip-Hop; female; american; rnb; seen live; electronic; female vocalist; 00s; singer-songwriter; pop rock; No Doubt; sexy; Gwen; indie; electropop; hip hop; alternative rock; ska; electronica; cool; Pop-Rock; USA; new wave; punk; favorites; guilty pleasure,2159476,31420592,FALSE
cb67438a-7f50-4f2b-a6f1-2bb2729fd538,Air,Air,France,France,trip-hop; electronic; downtempo; soundtrack; pop; chillout; ambient; jazz; french; france; français; electronica; producer; composer; lyricist; european; parolier; compositeur; producteur; dance and electronica; ambient pop,electronic; chillout; ambient; french; electronica; trip-hop; seen live; downtempo; alternative; indie; lounge; Air; chill; pop; electro; france; Mellow; experimental; trip hop; rock; instrumental; relax; ambient pop; Soundtrack; atmospheric; indie rock; 90s; indie pop; chill out; dream pop; easy listening; Dreamy; jazz; dance; female vocalists; 00s; synthpop; electropop; french touch; indietronica; psychedelic,2155461,88645731,FALSE
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,Fleetwood Mac,Fleetwood Mac,United Kingdom,United Kingdom; United States,rock; pop; american; blues; british; band; blues rock; jam band; soft rock; pop rock; british blues; classic pop and rock; pop/rock; fleetwood mac; british-american,classic rock; rock; 70s; blues; pop; blues rock; soft rock; 80s; female vocalists; british; Fleetwood Mac; seen live; pop rock; 60s; British Blues; american; blues-rock; oldies; Progressive rock; easy listening; folk; UK; Stevie Nicks; folk rock; adult contemporary; female vocalist; Pop-Rock; english; classic; male vocalists; singer-songwriter; 90s; favorites; alternative; guitar; acoustic; london; album rock,2153860,67427254,FALSE
1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,Stevie Wonder,Stevie Wonder,United States,United States,pop; funk; soul; film soundtrack; rock and indie; pop soul; grammy winner; contemporary r&b; rhythm & blues,soul; funk; motown; pop; rnb; rhythm and blues; 70s; singer-songwriter; Stevie Wonder; oldies; classic rock; 80s; seen live; male vocalists; american; jazz; rock; 60s; r&b; piano; blues; funky; genius; USA; 90s; male vocalist; classic; Blind; groove; stevie; dance; Smooth Soul; legend; urban; Soul Funk; Psychedelic Soul,2151195,40746287,FALSE
614e3804-7d34-41ba-857f-811bad7c2b7a,Dire Straits,Dire Straits,United Kingdom,United Kingdom,rock; british; uk; band; guitar; country rock; classic rock; group; 1980s; 1990s; 1970s; soft rock; pop rock; pub rock; english; classic pop and rock; sophisti-pop; rock & roll; pop/rock; id_artist,classic rock; rock; 80s; blues; guitar; british; blues rock; dire straits; 70s; pop; Progressive rock; soft rock; alternative; hard rock; Mark Knopfler; seen live; guitar virtuoso; UK; country rock; male vocalists; singer-songwriter; oldies; pop rock; classic; favorites; country; alternative rock; 90s; roots rock; pub rock,2142421,55761163,FALSE
4593d49a-7f67-46ba-9ec0-126bd676286f,Flo Rida,Flo Rida,United States,United States,electro; hip hop; electropop; southern hip hop; dance-pop; pop rap; hip house; hip hop rnb and dance hall; a filk artist,Hip-Hop; rap; hip hop; Dirty South; southern rap; dance; Flo Rida; american; rnb; pop; male vocalists; electronic; seen live; florida; miami; electro hip-hop; USA; r&b; pop rap; hiphop; 00s; Flo-Rida; dance music; Low; electro hop; shit; Black; rock; House; Gangsta Rap; step up 2,2135943,32287156,FALSE
2f548675-008d-4332-876c-108b0c7ab9c5,Sia,Sia,Australia,Australia,downtempo; pop; australian; electropop; indie pop; dance-pop; acid jazz; chamber pop; pop and chart; mbs-333,female vocalists; chillout; indie; trip-hop; downtempo; australian; pop; singer-songwriter; electronic; alternative; indie pop; female vocalist; seen live; sia; female; Mellow; electronica; chill; australia; beautiful; trip hop; soul; easy listening; ambient; relaxing; 00s; rock; lounge; Aussie; dance; jazz; Love; female vocals; gilbert; acoustic; electropop; six feet under; vocal; indie rock; favorites; piano; Favorite; chill out; alternative rock; sexy; soft; Adelaide; Zero 7,2124548,80113588,FALSE
79491354-3d83-40e3-9d8e-7592d58d790a,Deep Purple,Deep Purple,United Kingdom,United Kingdom,rock; progressive rock; 70s; 80s; heavy metal; metal; british; uk; 60s; hard rock; blues rock; deep purple family; collection; art rock; classic rock; symphonic rock; english; aor; symphonic prog; classic pop and rock; deep purple; deep purple live in berlin 1973 dvd video; want to listen; anthology,hard rock; classic rock; rock; Progressive rock; heavy metal; seen live; 70s; british; deep purple; metal; blues rock; 80s; 60s; Psychedelic Rock; psychedelic; Progressive; guitar; UK; legend; classic; blues; alternative; english; classic metal,2117490,52333132,FALSE
ca891d65-d9b0-4258-89f7-e6ba29d83767,Iron Maiden,Iron Maiden,United Kingdom,United Kingdom,rock; heavy metal; progressive metal; metal; british; uk; hard rock; nwobhm; english; rock and indie; new wave of british heavy metal; 825646222902,heavy metal; metal; NWOBHM; seen live; hard rock; rock; british; Power metal; classic rock; Iron Maiden; New Wave of British Heavy Metal; 80s; classic metal; Progressive metal; British Metal; UK; heavy; melodic metal; english,2103789,167349065,FALSE
17b53d9f-5c63-4a09-a593-dde4608e0db9,The Kinks,The Kinks,United Kingdom,United Kingdom,rock; pop; british; uk; 60s; proto-rock; britpop; baroque pop; classic rock; pop rock; garage rock; mod; english; classic pop and rock; proto-punk; rock & roll; pop/rock; beat music,classic rock; 60s; rock; british; british invasion,2101793,50814188,FALSE
f0602f55-1770-483d-89bd-4bae0d0ac086,Jennifer Lopez,Jennifer Lopez,United States,Puerto Rico; Spain; United States,electronic; pop; dance; dance-pop; pop rap; latin pop; latin; reggaeton; electro house; pop and chart; contemporary r&b,pop; latin; rnb; female vocalists; dance; jennifer lopez; Hip-Hop; american; female; sexy; r&b; latin pop; 90s; female vocalist; spanish; electronic; hip hop; soul; jlo; dance-pop; 00s; dance pop; hot; USA; urban; club; Love; diva; rhythm and blues; Guilty Pleasures; english; Officially Shit; House; bitch; guilty pleasure; beautiful; party; alternative; easy listening; r and b; FLOP; seen live; electropop; rock; legend; hiphop; amazing; female vocal; Britney Spears; latino; latina; trance; remix; Wanessa; Electro Pop; dubstep; cool; Favorite; electro-pop; jennifer; electro; sweet; new york; breakcore; Shakira; bionic; Fierce; fun; pop princess; industrial; Crap; Rihanna; great voice; puerto rico; actress; bootylicious,2099109,34638806,FALSE
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,Portishead,Portishead,United Kingdom,United Kingdom,trip-hop; down-tempo; rock; electronic; downtempo; alternative rock; krautrock; british; uk; britannique; psychedelic; experimental rock; trip rock; electro-industrial; english; triphop; trip hop; dance and electronica; folktronica; electonic,trip-hop; electronic; female vocalists; chillout; trip hop; alternative; electronica; downtempo; british; seen live; indie; experimental; portishead; ambient; 90s; UK; chill; bristol; melancholic; female vocalist; rock; Mellow; jazz; alternative rock; psychedelic; triphop; lounge; acid jazz; Lo-Fi; Bristol Sound,2094008,83662916,FALSE
bbc5b66b-d037-4f26-aecf-0b129e7f876a,Jimmy Eat World,Jimmy Eat World,United States,United States,alternative rock; american; usa; power pop; emo; américain; pop rock; pop punk; rock and indie; emo-pop,rock; alternative; emo; alternative rock; seen live; indie; indie rock; punk; pop punk; punk rock; Jimmy Eat World; american; pop; pop rock; Pop-punk; arizona; power pop; favorites; metal; 90s; hardcore; indie pop; USA; emocore; 00s; screamo; not emo; Awesome; hard rock; Love; classic rock; male vocalists; Grunge; Pop-Rock; Emo rock; post-grunge,2085624,69412453,FALSE
e2c00c56-8365-4160-9f40-a64682917633,Goo Goo Dolls,Goo Goo Dolls,United States,United States,rock; alternative rock; classic pop and rock; ',rock; alternative rock; alternative; 90s; pop; seen live; indie; goo goo dolls; pop rock; american; punk; post-grunge; emo; punk rock; male vocalists; acoustic; hard rock; indie rock; favorites; Love; soft rock; new york; classic rock; USA; 00s; Buffalo; Pop-Rock; Grunge; Adult Alternative; Acoustic Rock; 80s; male vocalist; Favourites; metal; iris,2076608,38489009,FALSE
c3f28da8-662d-4f09-bdc7-3084bf685930,Iron & Wine,Iron & Wine,United States,United States,folk; country; folk rock; indie; lo-fi; americana; indie folk; contemporary folk; 4ad; singer/songwriter,folk; indie; singer-songwriter; acoustic; indie rock; seen live; alternative; Mellow; indie folk; indie pop; Alt-country; rock; americana; american; Lo-Fi; folk rock; iron and wine; male vocalists; chill; favorites; beautiful; Recommended; pay attention; chillout; kickasstic; freak folk; New Weird America; soft; 00s; Love; calm; pop; melancholy; country; guitar; alt country; indie-folk; blues; quiet; Favorite; Sleep; sub pop; emo; USA; singer songwriter; Great Lyricists; alternative rock; relaxing; good; Favourites,2076333,72467229,FALSE
f46bd570-5768-462e-b84c-c7c993bbf47e,Eagles,Eagles,United States,United States,rock; pop; american; folk rock; country rock; classic rock; soft rock; pop rock; classic pop and rock; urban cowboy; pop/rock; west coast rock,classic rock; rock; 70s; soft rock; country; country rock; Eagles; oldies; american; pop; seen live; hard rock; Southern Rock; 80s; folk rock; California; folk; classic; male vocalists; the eagles; acoustic; singer-songwriter; USA; favorites; blues; easy listening; alternative; Progressive rock; pop rock; country-rock; guitar,2065671,34474549,FALSE
d5d97b2b-b83b-4976-814a-056d9076c8c3,The Notorious B.I.G.,The Notorious B.I.G.,United States,,rap; hip hop; gangsta rap; hip hop rnb and dance hall; east coast hip hop,Hip-Hop; rap; Gangsta Rap; east coast rap; hip hop,2064837,40350550,FALSE
985c709c-7771-4de3-9024-7bda29ebe3f9,Norah Jones,Norah Jones,United States,United States,jazz; folk; blues; singer-songwriter; soul; americana; female vocalists; adult contemporary; country pop; vocal jazz; jazz pop; jazz and blues; singer/songwriter,jazz; female vocalists; blues; singer-songwriter; pop; soul; norah jones; female; vocal jazz; piano; american; chillout; female vocalist; folk; easy listening; Mellow; Smooth Jazz; seen live; rock; chill; country; relax; acoustic; jazz vocal; alternative; vocal; indie; 00s; relaxing; smooth; norah; USA; beautiful; contemporary jazz; jazzy,2062669,66809058,FALSE
d4d17620-fd97-4574-92a8-a2cb7e72ce42,The Verve,The Verve,United Kingdom,United Kingdom,rock; alternative rock; british; uk; britannique; britpop; space rock; neo-psychedelia; dream pop; english; england; wigan; rock and indie,britpop; rock; alternative; indie; british,2054439,33978005,FALSE
1036b808-f58c-4a3e-b461-a2c4492ecf1b,Nicki Minaj,Nicki Minaj,United States,Trinidad and Tobago; United States,electronic; pop; rap; hip-hop; hip hop; r&b; a filk artist,Hip-Hop; rap; rnb; pop; hip hop; female vocalists; sexy; nicki minaj; dance; american; r&b; new york; seen live; bitch; pop rap; electropop; barbie; young money; electronic; female vocalist; female rapper; USA; <3; trinidad and tobago; female rap; dance-pop; urban; shit; trinidadian; nicki; queen of rap; diva; hiphop; overrated; Fierce bitch; its barbie bitch; female; alternative; singer-songwriter; Crap; 10s; Love; 3; party; amazing; guilty pleasure; the worst thing ever to happen to music; pink friday; better than iggy azalea; chillout; chill; world; fun; World Music; hot; english; sunflower; female rappers; Skitz0rz; uitluisteren artist; holloween skitz0rz; my dance room,2051684,69694864,FALSE
f6f2326f-6b25-4170-b89d-e235b25508e8,Sigur Rós,Sigur Rós,Iceland,Iceland,rock; electronic; soundtrack; post-rock; instrumental; ambient; experimental; shoegazing; islande; islandais; iceland; icelandic; dream pop; ethereal; rock and indie; island; electonic; ambient pop; art pop,post-rock; ambient; icelandic; alternative; indie; seen live; experimental; post rock; electronic; shoegaze; chillout; rock; iceland; atmospheric; instrumental; dream pop; beautiful; sigur ros; indie rock; alternative rock; electronica; ethereal; scandinavian; Progressive rock; Mellow; psychedelic; chill; melancholic; Dreamy; downtempo; slow-motion rock; folk; relaxing; epic; Progressive; art rock; Avant-Garde,2048726,128544280,FALSE
1fda852b-92e9-4562-82fa-c52820a77b23,The Pussycat Dolls,The Pussycat Dolls,United States,,pop; electropop; dance-pop; pop and chart; r&b; contemporary r&b,pop; rnb; dance; female vocalists; Hip-Hop,2045355,28147415,FALSE
